Events                                    Special                                (lscriptEvents)
Block                                     Special                                (lslBlock)
Key                                       Special                                (lslKey)
VectorRot                                 Special                                (lslVectorRot)
Delimiter                                 Special                                (lynxDelimiter)
FormatDir                                 Special                                (lynxFormatDir)
Special                                   Special                                (m4Special)
Variable                                  Special                                (m4Variable)
Email                                     Special                                (mailEmail)
Verbatim                                  Special                                (mailVerbatim)
Special                                   Special                                (makeSpecial)
CommandOpt                                Special                                (manconfCommandOpt)
Escape                                    Special                                (markdownEscape)
Option                                    Special                                (masmOption)
Register                                  Special                                (masmRegister)
LineContinuation                          Special                                (matlabLineContinuation)
Kernel                                    Special                                (messagesKernel)
StringEscape                              Special                                (mglStringEscape)
StringEscapeGPC                           Special                                (mglStringEscapeGPC)
LineSkip                                  Special                                (mgpLineSkip)
FunctionTitle                             Special                                (mmaFunctionTitle)
MessageType                               Special                                (mmaMessageType)
PHAsis                                    Special                                (mmaemPHAsis)
Label                                     Special                                (mmixLabel)
Register                                  Special                                (mmixRegister)
Shell                                     Special                                (mrxvtrcShell)
LangEntryEnd                              Special                                (msmessagesLangEntryEnd)
ValSep                                    Special                                (msmessagesValSep)
Special                                   Special                                (mupadSpecial)
Flag                                      Special                                (mushFlag)
Special                                   Special                                (mushSpecial)
Email                                     Special                                (muttrcEmail)
SimplePatMetas                            Special                                (muttrcSimplePatMetas)
Special                                   Special                                (muttrcSpecial)
Variable                                  Special                                (muttrcVariable)
PktOption                                 Special                                (mvPktOption)
Special                                   Special                                (mvSpecial)
Special                                   Special                                (mysqlSpecial)
AmdInstruction                            Special                                (nasmAmdInstruction)
CrxInstruction                            Special                                (nasmCrxInstruction)
CtrlRegister                              Special                                (nasmCtrlRegister)
SpecialLabel                              Special                                (nasmSpecialLabel)
TestRegister                              Special                                (nasmTestRegister)
Delimiter                                 Special                                (nastranDelimiter)
Special                                   Special                                (naturalSpecial)
ServerName                                Special                                (ncfServerName)
Init                                      Special                                (netrcInit)
Special                                   Special                                (netrcSpecial)
TreeBar                                   Special                                (netrwTreeBar)
DirectiveThirdParty                       Special                                (ngxDirectiveThirdParty)
DefSpecial                                Special                                (nroffDefSpecial)
Special                                   Special                                (objcSpecial)
Escape                                    Special                                (omnimarkEscape)
Func                                      Special                                (openroadFunc)
FlowControl                               Special                                (p6FlowControl)
NumberBase                                Special                                (p6NumberBase)
StringSpecial2                            Special                                (p6StringSpecial2)
Twigil                                    Special                                (p6Twigil)
VarStorage                                Special                                (p6VarStorage)
VersionDot                                Special                                (p6VersionDot)
ServiceLineCont                           Special                                (pamconfServiceLineCont)
StringEscape                              Special                                (pascalStringEscape)
StringEscapeGPC                           Special                                (pascalStringEscapeGPC)
Shadow                                    Special                                (passwdShadow)
Delim                                     Special                                (pcctsDelim)
Special                                   Special                                (perlSpecial)
Special                                   Special                                (pfmainSpecial)
RegisterPart                              Special                                (picRegisterPart)
AcceleratorId                             Special                                (poAcceleratorId)
AcceleratorStr                            Special                                (poAcceleratorStr)
CommentFlags                              Special                                (poCommentFlags)
MsguniqError                              Special                                (poMsguniqError)
Special                                   Special                                (poSpecial)
Variable                                  Special                                (poVariable)
FileDataType                              Special                                (povFileDataType)
Special                                   Special                                (povSpecial)
Section                                   Special                                (poviniSection)
ShellOutSpecial                           Special                                (poviniShellOutSpecial)
Contraints                                Special                                (ppdContraints)
Special                                   Special                                (ppwizSpecial)
CharCode                                  Special                                (prologCharCode)
SpecialCharacter                          Special                                (prologSpecialCharacter)
Functions                                 Special                                (promelaFunctions)
Special                                   Special                                (promelaSpecial)
LineCont                                  Special                                (ptcapLineCont)
ParamSpecial                              Special                                (puppetParamSpecial)
Special                                   Special                                (puppetSpecial)
Doctest                                   Special                                (pythonDoctest)
Escape                                    Special                                (pythonEscape)
KeySeqArg                                 Special                                (ratpoisonKeySeqArg)
WinFmtArg                                 Special                                (ratpoisonWinFmtArg)
DiffLines                                 Special                                (rcsDiffLines)
Special                                   Special                                (rcsSpecial)
Path                                      Special                                (registryPath)
Special                                   Special                                (registrySpecial)
IPSpecial                                 Special                                (resolvIPSpecial)
FStack                                    Special                                (revaFStack)
SP                                        Special                                (revaSP)
Stack                                     Special                                (revaStack)
SpecialVariable                           Special                                (rexxSpecialVariable)
CodeSpecial                               Special                                (rhelpCodeSpecial)
Annotation                                Special                                (rncAnnotation)
Quoted                                    Special                                (rncQuoted)
Line                                      Special                                (robotsLine)
Name                                      Special                                (rpcName)
Array                                     Special                                (rplArray)
Intrinsic                                 Special                                (rplIntrinsic)
List                                      Special                                (rplList)
StrongEmphasis                            Special                                (rstStrongEmphasis)
NewControlWord                            Special                                (rtfNewControlWord)
RegexpSpecial                             Special                                (rubyRegexpSpecial)
StringEscape                              Special                                (rubyStringEscape)
ClassChar                                 Special                                (sassClassChar)
Escape                                    Special                                (sassEscape)
IdChar                                    Special                                (sassIdChar)
Overload                                  Special                                (scilabOverload)
Escape                                    Special                                (screenEscape)
Specials                                  Special                                (screenSpecials)
IPSpecial                                 Special                                (sdIPSpecial)
Special                                   Special                                (sdSpecial)
Flags                                     Special                                (sdcFlags)
Special                                   Special                                (sdlSpecial)
LineCont                                  Special                                (sedLineCont)
RegexpMeta                                Special                                (sedRegexpMeta)
ReplaceMeta                               Special                                (sedReplaceMeta)
Semicolon                                 Special                                (sedSemicolon)
Special                                   Special                                (sedSpecial)
LineContinue                              Special                                (sensorsLineContinue)
Special                                   Special                                (sgmldeclSpecial)
EndTag                                    Special                                (sgmllnxEndTag)
Paren                                     Special                                (sgmllnxParen)
Special                                   Special                                (sgmllnxSpecial)
Tag                                       Special                                (sgmllnxTag)
Arithmetic                                Special                                (shArithmetic)
CommandSub                                Special                                (shCommandSub)
CtrlSeq                                   Special                                (shCtrlSeq)
Operator                                  Special                                (shOperator)
Special                                   Special                                (shSpecial)
Special                                   Special                                (sicadSpecial)
Special                                   Special                                (sieveSpecial)
Special                                   Special                                (simulaSpecial)
Control                                   Special                                (sindaControl)
Options                                   Special                                (sindaOptions)
Float                                     Special                                (sindacmpFloat)
_content_alt                              Special                                (sisu_content_alt)
_content_endnote                          Special                                (sisu_content_endnote)
_sem_block                                Special                                (sisu_sem_block)
NumberError                               Special                                (sliceNumberError)
OctalZero                                 Special                                (sliceOctalZero)
Home                                      Special                                (slpconfHome)
SlangPreCondit                            Special                                (slrnSlangPreCondit)
Date                                      Special                                (slrnscDate)
Clause                                    Special                                (smClause)
Mesg                                      Special                                (smMesg)
Trusted                                   Special                                (smTrusted)
Special                                   Special                                (smilSpecial)
SpecialChar                               Special                                (smilSpecialChar)
Special                                   Special                                (snobol4Special)
Colon                                     Special                                (specColon)
CommandSpecial                            Special                                (specCommandSpecial)
Percent                                   Special                                (specPercent)
SpecialChar                               Special                                (specSpecialChar)
Special                                   Special                                (specmanSpecial)
Operator                                  Special                                (spupOperator)
Symbol                                    Special                                (spupSymbol)
Delim                                     Special                                (spyceDelim)
DirectiveKeyword                          Special                                (spyceDirectiveKeyword)
Special                                   Special                                (sqlSpecial)
Special                                   Special                                (sqljSpecial)
Function                                  Special                                (sqrFunction)
RegexOpt                                  Special                                (squidRegexOpt)
Tag                                       Special                                (squidTag)
Special                                   Special                                (sshconfigSpecial)
Special                                   Special                                (sshdconfigSpecial)
Symbol                                    Special                                (stSymbol)
Special                                   Special                                (stpSpecial)
SpecialChar                               Special                                (straceSpecialChar)
CommandEmpty                              Special                                (sudoersCommandEmpty)
DefaultTypeAt                             Special                                (sudoersDefaultTypeAt)
DefaultTypeColon                          Special                                (sudoersDefaultTypeColon)
DefaultTypeGreaterThan                    Special                                (sudoersDefaultTypeGreaterThan)
PASSWD                                    Special                                (sudoersPASSWD)
Modified                                  Special                                (svnModified)
Property                                  Special                                (svnProperty)
Control                                   Special                                (takControl)
Options                                   Special                                (takOptions)
Solids                                    Special                                (takSolids)
Float                                     Special                                (takcmpFloat)
UUID                                      Special                                (taskdataUUID)
ReadOnly                                  Special                                (taskeditReadOnly)
Expand                                    Special                                (tclExpand)
Special                                   Special                                (tclSpecial)
ArraySwitch                               Special                                (tcltkArraySwitch)
LsortSwitch                               Special                                (tcltkLsortSwitch)
Maths                                     Special                                (tcltkMaths)
NamespaceSwitch                           Special                                (tcltkNamespaceSwitch)
PackConfSwitch                            Special                                (tcltkPackConfSwitch)
PackSwitch                                Special                                (tcltkPackSwitch)
StringSwitch                              Special                                (tcltkStringSwitch)
Switch                                    Special                                (tcltkSwitch)
WidgetSwitch                              Special                                (tcltkWidgetSwitch)
Arguement                                 Special                                (tcshArguement)
Delay                                     Special                                (terminfoDelay)
Cite                                      Special                                (texCite)
DefParm                                   Special                                (texDefParm)
Input                                     Special                                (texInput)
InputFile                                 Special                                (texInputFile)
Math                                      Special                                (texMath)
RefLabel                                  Special                                (texRefLabel)
RefZone                                   Special                                (texRefZone)
SpaceCodeChar                             Special                                (texSpaceCodeChar)
HFSpecialChar                             Special                                (texinfoHFSpecialChar)
SpecialChar                               Special                                (texinfoSpecialChar)
Special                                   Special                                (texmfSpecial)
Delimiter                                 Special                                (tidyDelimiter)
NewTagDelimiter                           Special                                (tidyNewTagDelimiter)
AbstractOptionKey                         Special                                (tppAbstractOptionKey)
Options                                   Special                                (trasysOptions)
Surface                                   Special                                (trasysSurface)
Ellipsis                                  Special                                (treetopEllipsis)
Special                                   Special                                (tsaltSpecial)
Keyword                                   Special                                (tssclKeyword)
Units                                     Special                                (tssclUnits)
Args                                      Special                                (tssgmArgs)
Units                                     Special                                (tssgmUnits)
Args                                      Special                                (tssopArgs)
DocTags                                   Special                                (ucDocTags)
Special                                   Special                                (ucSpecial)
Special                                   Special                                (uilSpecial)
Special                                   Special                                (ungbarSpecial)
At                                        Special                                (valgrindAt)
Error                                     Special                                (valgrindError)
Pid0                                      Special                                (valgrindPid0)
Events                                    Special                                (vbEvents)
Escape                                    Special                                (verilogEscape)
Operator                                  Special                                (verilogOperator)
Escape                                    Special                                (verilogamsEscape)
Operator                                  Special                                (verilogamsOperator)
Special                                   Special                                (vhdlSpecial)
Continue                                  Special                                (vimContinue)
FuncSID                                   Special                                (vimFuncSID)
GroupSpecial                              Special                                (vimGroupSpecial)
Notation                                  Special                                (vimNotation)
SubstFlags                                Special                                (vimSubstFlags)
SynOption                                 Special                                (vimSynOption)
UserAttrbCmpltFunc                        Special                                (vimUserAttrbCmpltFunc)
SpclChar                                  Special                                (virataSpclChar)
Directive                                 Special                                (vmasmDirective)
PreCond                                   Special                                (vmasmPreCond)
Misc                                      Special                                (vsejclMisc)
Old                                       Special                                (wdiffOld)
Special                                   Special                                (webmacroSpecial)
AssignmentOperator                        Special                                (wgetAssignmentOperator)
Implicit                                  Special                                (winbatchImplicit)
Body                                      Special                                (wmlBody)
NextLine                                  Special                                (wmlNextLine)
ChoreographyTer                           Special                                (wsmlChoreographyTer)
DataTypes                                 Special                                (wsmlDataTypes)
LineEnd                                   Special                                (xdefaultsLineEnd)
Constant                                  Special                                (xf86confConstant)
SpecialChar                               Special                                (xf86confSpecialChar)
Disable                                   Special                                (xinetdDisable)
Special                                   Special                                (xkbSpecial)
KeyActn                                   Special                                (yaccKeyActn)
BlockMappingMerge                         Special                                (yamlBlockMappingMerge)
FlowIndicator                             Special                                (yamlFlowIndicator)
FlowMappingMerge                          Special                                (yamlFlowMappingMerge)
KeyValueDelimiter                         Special                                (yamlKeyValueDelimiter)
MappingKeyStart                           Special                                (yamlMappingKeyStart)
Section                                   Special                                (z8aSection)
Serial                                    Special                                (zoneSerial)
Special                                   Special                                (zoneSpecial)
JobSpec                                   Special                                (zshJobSpec)
Precommand                                Special                                (zshPrecommand)
Switches                                  Special                                (zshSwitches)
Code                                      Special                                (zssCode)
InnerBrackets                             Special                                (zssInnerBrackets)
Immediate                                 SpecialChar                            (asm68kImmediate)
E                                         SpecialChar                            (floatE)
Abbrv                                     SpecialChar                            (aflexAbbrv)
MorePat                                   SpecialChar                            (aflexMorePat)
SpecialChar                               SpecialChar                            (ahdlSpecialChar)
SpecialChar                               SpecialChar                            (alsaconfSpecialChar)
Special                                   SpecialChar                            (bSpecial)
SpecialChar                               SpecialChar                            (bcSpecialChar)
Special                                   SpecialChar                            (cSpecial)
Special                                   SpecialChar                            (calendarSpecial)
CDTextDataStringSpecialChar               SpecialChar                            (cdrtocCDTextDataStringSpecialChar)
SpecialChar                               SpecialChar                            (cdrtocSpecialChar)
Special                                   SpecialChar                            (chaiscriptSpecial)
Special                                   SpecialChar                            (chillSpecial)
FormatSpecial                             SpecialChar                            (cmusrcFormatSpecial)
Special                                   SpecialChar                            (crmSpecial)
SpecialChar                               SpecialChar                            (csSpecialChar)
UnicodeNumber                             SpecialChar                            (csUnicodeNumber)
UnicodeSpecifier                          SpecialChar                            (csUnicodeSpecifier)
VerbatimSpec                              SpecialChar                            (csVerbatimSpec)
Reserved                                  SpecialChar                            (cspReserved)
Character                                 SpecialChar                            (ctermCharacter)
SpecialCharacter                          SpecialChar                            (ctermSpecialCharacter)
EscSequence                               SpecialChar                            (dEscSequence)
SpecialChar                               SpecialChar                            (dosbatchSpecialChar)
InString                                  SpecialChar                            (edifInString)
StringModifier                            SpecialChar                            (erlangStringModifier)
LitModifier                               SpecialChar                            (erlpegLitModifier)
SpecialChar                               SpecialChar                            (fanSpecialChar)
Uri                                       SpecialChar                            (fanUri)
StringEsc                                 SpecialChar                            (fetchmailStringEsc)
Special                                   SpecialChar                            (formSpecial)
StringSpecialChar                         SpecialChar                            (framescriptStringSpecialChar)
Backslash                                 SpecialChar                            (fvwmBackslash)
ShortcutKey                               SpecialChar                            (fvwmShortcutKey)
SpecMetas                                 SpecialChar                            (gmSpecMetas)
SpecialChar                               SpecialChar                            (helpSpecialChar)
SpecialChar                               SpecialChar                            (hsSpecialChar)
Special                                   SpecialChar                            (iconSpecial)
Special                                   SpecialChar                            (jamSpecial)
SpecialChar                               SpecialChar                            (jpropertiesSpecialChar)
SpecialChar                               SpecialChar                            (kconfigSpecialChar)
Abbrv                                     SpecialChar                            (lexAbbrv)
MorePat                                   SpecialChar                            (lexMorePat)
SpecialChar                               SpecialChar                            (liteSpecialChar)
EscapeSequence                            SpecialChar                            (logtalkEscapeSequence)
SpecialChar                               SpecialChar                            (lslSpecialChar)
Special                                   SpecialChar                            (luaSpecial)
Semicolon                                 SpecialChar                            (matlabSemicolon)
SpecialChar                               SpecialChar                            (maximaSpecialChar)
CharSpecial                               SpecialChar                            (melCharSpecial)
Epilogue                                  SpecialChar                            (mibEpilogue)
Epilogue                                  SpecialChar                            (mibEpilogue)
PronounSub                                SpecialChar                            (mooPronounSub)
RegexpOr                                  SpecialChar                            (mooRegexpOr)
StringSpecialChar                         SpecialChar                            (mooStringSpecialChar)
Special                                   SpecialChar                            (msidlSpecial)
Special                                   SpecialChar                            (msmessagesSpecial)
SpecialChar                               SpecialChar                            (msqlSpecialChar)
AliasENNL                                 SpecialChar                            (muttrcAliasENNL)
AliasEncEmailNL                           SpecialChar                            (muttrcAliasEncEmailNL)
AliasGroupDefNL                           SpecialChar                            (muttrcAliasGroupDefNL)
AliasNL                                   SpecialChar                            (muttrcAliasNL)
AliasNameNL                               SpecialChar                            (muttrcAliasNameNL)
BindFunctionNL                            SpecialChar                            (muttrcBindFunctionNL)
BindKeyNL                                 SpecialChar                            (muttrcBindKeyNL)
BindMenuListNL                            SpecialChar                            (muttrcBindMenuListNL)
ColorBGNL                                 SpecialChar                            (muttrcColorBGNL)
ColorFGNL                                 SpecialChar                            (muttrcColorFGNL)
ColorMatchCountNL                         SpecialChar                            (muttrcColorMatchCountNL)
ColorNL                                   SpecialChar                            (muttrcColorNL)
ColorRXNL                                 SpecialChar                            (muttrcColorRXNL)
Escape                                    SpecialChar                            (muttrcEscape)
KeyName                                   SpecialChar                            (muttrcKeyName)
KeySpecial                                SpecialChar                            (muttrcKeySpecial)
MacroBodyNL                               SpecialChar                            (muttrcMacroBodyNL)
MacroDescrNL                              SpecialChar                            (muttrcMacroDescrNL)
MacroKeyNL                                SpecialChar                            (muttrcMacroKeyNL)
MacroMenuListNL                           SpecialChar                            (muttrcMacroMenuListNL)
PatternNL                                 SpecialChar                            (muttrcPatternNL)
RXChars                                   SpecialChar                            (muttrcRXChars)
StringNL                                  SpecialChar                            (muttrcStringNL)
UnAliasNL                                 SpecialChar                            (muttrcUnAliasNL)
UnColorAPNL                               SpecialChar                            (muttrcUnColorAPNL)
UnColorIndexNL                            SpecialChar                            (muttrcUnColorIndexNL)
UnColorPatNL                              SpecialChar                            (muttrcUnColorPatNL)
SpecialChar                               SpecialChar                            (nroffSpecialChar)
SpecialChar                               SpecialChar                            (occamSpecialChar)
PodFormatCode                             SpecialChar                            (p6PodFormatCode)
StringSpecial                             SpecialChar                            (p6StringSpecial)
SpecialChar                               SpecialChar                            (pcctsSpecialChar)
SpecialChar                               SpecialChar                            (pdfSpecialChar)
DoubleSpecialChar                         SpecialChar                            (phpDoubleSpecialChar)
SingleSpecialChar                         SpecialChar                            (phpSingleSpecialChar)
SpecialChar                               SpecialChar                            (phpSpecialChar)
Special                                   SpecialChar                            (pikeSpecial)
Country                                   SpecialChar                            (pilrcCountry)
Include                                   SpecialChar                            (pilrcInclude)
Language                                  SpecialChar                            (pilrcLanguage)
String                                    SpecialChar                            (pilrcString)
SimpleKeyEscape                           SpecialChar                            (pinfoSimpleKeyEscape)
SpecialKeys                               SpecialChar                            (pinfoSpecialKeys)
SpecialChar                               SpecialChar                            (postscrSpecialChar)
DisabledPrefix                            SpecialChar                            (privoxyDisabledPrefix)
EnabledPrefix                             SpecialChar                            (privoxyEnabledPrefix)
EscapedChar                               SpecialChar                            (ptcapEscapedChar)
Dollar                                    SpecialChar                            (rDollar)
Special                                   SpecialChar                            (rSpecial)
Special                                   SpecialChar                            (rcSpecial)
KeyEscape                                 SpecialChar                            (readlineKeyEscape)
KeyName                                   SpecialChar                            (readlineKeyName)
Keys                                      SpecialChar                            (readlineKeys)
KeysTwo                                   SpecialChar                            (readlineKeysTwo)
SpecialCharacter                          SpecialChar                            (rebolSpecialCharacter)
StringModifier                            SpecialChar                            (rewriteStringModifier)
SpecialChar                               SpecialChar                            (rhelpSpecialChar)
Special                                   SpecialChar                            (rncSpecial)
UnicodeCharacter                          SpecialChar                            (rtfUnicodeCharacter)
NameSpecial                               SpecialChar                            (sensorsNameSpecial)
UnicodeSpecifierAttr                      SpecialChar                            (sgmlUnicodeSpecifierAttr)
UnicodeSpecifierData                      SpecialChar                            (sgmlUnicodeSpecifierData)
SpecialChar                               SpecialChar                            (simulaSpecialChar)
Special                                   SpecialChar                            (slSpecial)
Special                                   SpecialChar                            (slangSpecial)
SpecChar                                  SpecialChar                            (slrnrcSpecChar)
SpecKey                                   SpecialChar                            (slrnrcSpecKey)
Comma                                     SpecialChar                            (slrnscComma)
Oper                                      SpecialChar                            (slrnscOper)
Dot                                       SpecialChar                            (smartyDot)
HDL                                       SpecialChar                            (specmanHDL)
Special                                   SpecialChar                            (stataSpecial)
Special                                   SpecialChar                            (tadsSpecial)
Special                                   SpecialChar                            (tcshSpecial)
SpecialChar                               SpecialChar                            (terminfoSpecialChar)
SpecialChar                               SpecialChar                            (texSpecialChar)
SpecialChar                               SpecialChar                            (tfSpecialChar)
SpecialCharEsc                            SpecialChar                            (tfSpecialCharEsc)
Special                                   SpecialChar                            (tliSpecial)
Blank                                     SpecialChar                            (trasysBlank)
Character                                 SpecialChar                            (tsaltCharacter)
SpecialCharacter                          SpecialChar                            (tsaltSpecialCharacter)
SpecialChar                               SpecialChar                            (ucSpecialChar)
Pattern                                   SpecialChar                            (udevpermPattern)
PatRange                                  SpecialChar                            (udevrulesPatRange)
Pattern                                   SpecialChar                            (udevrulesPattern)
StrEscapes                                SpecialChar                            (udevrulesStrEscapes)
Color                                     SpecialChar                            (udonColor)
SpecialChar                               SpecialChar                            (ungbarSpecialChar)
StringModifier                            SpecialChar                            (ungbarStringModifier)
Special                                   SpecialChar                            (veraSpecial)
CmplxRepeat                               SpecialChar                            (vimCmplxRepeat)
CtrlChar                                  SpecialChar                            (vimCtrlChar)
PatSep                                    SpecialChar                            (vimPatSep)
Register                                  SpecialChar                            (vimRegister)
SubstSubstr                               SpecialChar                            (vimSubstSubstr)
SpecialChar                               SpecialChar                            (xmathSpecialChar)
Escape                                    SpecialChar                            (yamlEscape)
SingleEscape                              SpecialChar                            (yamlSingleEscape)
Quoted                                    SpecialChar                            (zshQuoted)
Language                                  SpecialComment                         (cucumberLanguage)
EDoc                                      SpecialComment                         (erlangEDoc)
OptRuleRef                                SpecialComment                         (erlpegOptRuleRef)
Todo                                      SpecialComment                         (erlpegTodo)
Token                                     SpecialComment                         (erlpegToken)
CommentStar                               SpecialComment                         (fanCommentStar)
CommentTitle                              SpecialComment                         (fanCommentTitle)
IEConditional                             SpecialComment                         (hamlIEConditional)
SpecialComment                            SpecialComment                         (helpSpecialComment)
Pragma                                    SpecialComment                         (hsPragma)
Attribute                                 SpecialComment                         (idlAttribute)
OpParms                                   SpecialComment                         (idlOpParms)
SpecialComment                            SpecialComment                         (nasmSpecialComment)
PodFormat                                 SpecialComment                         (p6PodFormat)
DSCComment                                SpecialComment                         (postscrDSCComment)
Doc                                       SpecialComment                         (rewriteDoc)
Todo                                      SpecialComment                         (rewriteTodo)
StructureComment                          SpecialComment                         (ribStructureComment)
HeaderDelim                               SpecialComment                         (sindaoutHeaderDelim)
Flag                                      SpecialComment                         (splintFlag)
HeaderDelim                               SpecialComment                         (takoutHeaderDelim)
Default                                   SpecialComment                         (tssgmDefault)
CommentTitle                              SpecialComment                         (ucCommentTitle)
Doc                                       SpecialComment                         (ungbarDoc)
Directive                                 SpecialComment                         (verilogDirective)
